course,professor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Other
TDPS458Q,Van Tran Nguyen,3,3,0,0,2,1,0,0,0,0,0,0,0,2,0
TDPS458R,Yael Inbar,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TDPS458T,Leslie Felbain,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TDPS458T,Robert Vernon,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7
TDPS458U,Zvi Sahar,1,3,1,4,1,1,0,0,0,0,0,0,0,1,1
TDPS458V,Adriane Fang,1,3,3,3,0,0,0,0,0,0,1,0,0,0,0
TDPS458Z,Maura Keefe,0,4,2,0,3,1,1,1,0,0,0,0,0,0,1
TDPS469,Cary Gillett,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
TDPS469,Jenn Schwartz,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TDPS470,Cary Gillett,3,10,5,1,0,0,0,1,0,0,0,0,0,0,1
TDPS479,Andrew Cissna,103,122,16,7,6,4,1,3,1,0,0,0,1,8,11
TDPS479,Bobby Hunter,28,60,0,0,0,0,0,0,0,0,0,0,0,3,52
TDPS479,Cary Gillett,14,18,26,5,3,3,0,1,0,0,0,0,0,0,0
TDPS479,Cate Barger,23,327,55,11,18,8,1,2,1,0,0,0,5,12,5
TDPS479,Michael Driggers,9,1,0,0,1,1,0,0,1,0,0,0,1,0,0
TDPS479,Robert Hunter,0,204,24,6,15,4,1,1,1,0,0,0,1,10,6
TDPS479,Sharon King,20,78,31,7,11,3,0,0,0,0,0,0,0,3,2
TDPS479,Susan Miller,13,41,9,2,2,0,0,1,0,0,0,0,0,0,0
TDPS789,Caitlin Marshall,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2
THET110,Alexander Miller,17,27,11,1,1,1,1,0,1,0,0,0,1,2,0
THET110,Brittany Ginder,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THET110,Caitlin Marshall,194,256,243,102,92,54,33,28,13,6,5,6,11,51,41
THET110,Caitlin Woods,5,2,2,1,1,0,0,0,1,0,0,0,0,1,1
THET110,Christen Mandracchia,86,46,71,11,10,11,2,7,7,1,0,1,5,4,2
THET110,Emily Warheit,2,3,2,4,2,0,1,0,0,0,0,0,2,1,0
THET110,Eran Eads,4,15,1,0,0,0,0,0,0,0,0,0,0,0,2
THET110,Fraser Stevens,22,8,6,1,1,4,1,0,1,0,0,0,1,4,1
THET110,James Sivert,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0
THET110,Jared Strange,42,58,23,13,8,5,2,2,0,1,0,0,3,6,7
THET110,John Monday,15,11,2,0,0,0,0,0,0,0,0,0,2,2,0
THET110,Jonelle Walker,3,45,15,7,2,3,0,0,0,0,0,0,1,3,0
THET110,Jordan Ealey,15,13,7,6,0,12,1,0,1,0,0,0,3,0,0
THET110,Khalid Long,2,14,6,6,6,2,0,0,2,0,0,0,0,2,0
THET110,Kioumars Mazandarani Haeri,7,19,2,0,0,0,0,0,0,0,0,0,0,2,0
THET110,Korey Rothman,258,506,300,133,264,110,44,76,33,13,16,4,30,69,7
THET110,Kristopher Pourzal,41,6,4,2,1,0,0,0,0,0,0,0,1,0,0
THET110,Lauren Farnell,5,30,12,6,2,3,0,0,1,0,0,0,1,4,0
THET110,Lisa Nathans,16,8,8,1,0,0,0,0,0,0,0,0,0,1,0
THET110,Margaret Lapinski,2,6,8,4,5,0,3,0,0,1,0,0,2,1,0
THET110,Marissa Kennedy,5,6,6,2,1,1,0,0,0,0,0,0,0,0,0
THET110,Matre Grant,21,32,27,12,7,7,3,5,0,0,1,0,2,2,1
THET110,Patrick Crowley,10,13,1,0,0,0,0,1,0,0,0,0,0,0,0
THET110,Robert Jansen,3,16,8,3,1,1,0,0,0,0,0,0,0,4,0
THET110,Ronya Anderson,6,11,5,2,1,0,0,0,2,0,0,0,0,2,0
THET110,Yasmin Eubanks,0,6,10,3,1,3,0,0,2,0,0,0,4,1,0
THET110,Zerihun Sira,1,9,11,6,3,0,0,0,0,0,0,0,0,0,0
THET116,Alberto Segarra,0,9,0,0,6,0,0,4,0,0,0,0,0,1,0
THET116,Andrew Cohen,9,5,4,2,1,2,0,1,0,0,0,0,0,2,0
THET116,Andrew Kaufman,0,4,7,3,2,0,2,1,0,0,0,0,0,0,0
THET116,April Vester,6,7,1,1,0,1,0,0,0,0,0,0,1,4,1
THET116,Ashlynne Ludwig,11,1,1,1,0,0,0,0,0,0,0,0,1,1,0
THET116,Benjamin Weigel,1,12,9,7,6,2,4,1,2,0,0,1,0,1,0
THET116,Christina Smith,12,4,1,1,0,0,0,0,0,0,0,0,0,1,0
THET116,Cody Von Ruden,13,0,0,1,1,0,0,0,0,0,0,0,0,1,0
THET116,Emily Lotz,5,8,3,3,1,0,0,0,0,0,0,0,1,2,0
THET116,Eric Pitney,11,1,0,0,1,1,1,0,0,0,0,0,0,1,0
THET116,Jacob Hughes,10,0,1,1,1,1,0,0,0,0,0,0,0,0,3
THET116,Jeremy Bennett,15,15,3,0,1,1,0,0,0,0,0,0,1,3,2
THET116,Kate Fulop,11,3,3,1,0,1,1,1,0,0,0,0,1,0,0
THET116,Mark Costello,9,4,2,0,1,2,0,0,0,0,0,1,1,1,0
THET116,Michael Winston,13,5,1,1,2,0,0,0,0,0,0,1,0,0,0
THET116,Paige Hathaway,3,3,0,7,3,2,3,0,0,0,0,0,0,1,0
THET116,Rebecca Delapp,0,0,8,4,3,2,0,1,1,0,0,0,0,0,0
THET116,Rebecca Janney,9,2,10,1,0,0,1,0,1,0,0,0,0,0,0
THET116,Robert Siler,3,17,8,3,1,4,0,1,1,0,0,1,1,1,1
THET116,Sarah Tundermann,1,3,1,4,2,2,2,0,0,0,0,0,0,0,0
THET116,Tyler Gunther,15,6,0,0,0,0,0,0,0,0,0,2,0,0,0
THET120,Adam Sheaffer,0,9,0,2,3,0,0,0,0,0,0,0,0,1,0
THET120,Fatima Quander,13,3,8,0,0,1,1,0,0,0,0,0,0,2,2
THET120,Leslie Felbain,6,3,0,0,0,0,0,0,0,1,1,0,0,1,0
THET120,Scot Reese,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
THET210,Izumi Ashizawa,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
THET210,Joan DiSanto,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
THET210,Nicholas Horan,18,0,3,0,0,2,0,0,0,0,0,0,0,0,0
THET222,Ashley Smith,9,13,9,2,1,0,1,2,1,0,0,1,0,3,1
THET222,Caroline Clay,16,51,5,1,1,2,0,0,0,0,0,0,0,2,1
THET222,Fatima Quander,7,0,10,0,0,1,0,0,0,0,0,0,0,0,0
THET222,Jennifer Newsham,82,52,13,7,7,2,2,2,1,0,1,1,0,4,0
THET222,Lisa Nathans,7,21,17,2,1,0,0,1,0,0,0,0,0,3,0
THET222,Mary Coy,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0
THET222,Robert Jansen,0,4,5,1,5,2,0,2,0,0,0,0,0,0,0
THET222,Robert Smith,0,4,4,2,1,0,0,0,0,0,0,1,0,0,1
THET222,Scot Reese,25,74,1,2,10,0,0,2,0,0,0,0,0,4,0
THET222,Walter Dallas,0,2,4,2,1,1,0,0,0,0,0,0,0,1,0
THET223,Alexander Miller,3,9,1,2,2,3,1,0,1,1,0,0,1,0,0
THET223,Allan Davis,3,2,4,1,3,1,2,1,0,0,0,0,1,3,0
THET223,Allison Hedges,1,16,4,0,0,0,1,0,0,0,0,0,2,2,0
THET223,Brittany Ginder,0,5,1,0,2,0,0,0,0,0,0,0,0,1,0
THET223,Christen Mandracchia,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0
THET223,Emily Warheit,3,5,5,0,1,4,2,2,2,0,0,1,3,2,2
THET223,James Ball,1,0,2,1,3,3,0,0,1,0,0,0,0,1,0
THET223,Jared Strange,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0
THET223,Jenna Gerdsen,0,12,5,0,0,0,0,0,0,1,0,0,0,0,0
THET223,Jonelle Walker,0,12,13,3,4,3,2,3,0,0,0,0,2,2,1
THET223,Jose Gregory,4,0,3,1,1,1,0,0,0,0,0,0,1,0,0
THET223,Kelley Holley,3,8,12,9,3,6,2,2,0,1,0,0,1,5,0
THET223,Kristopher Pourzal,5,11,1,3,1,0,0,0,0,0,0,0,0,1,0
THET223,Laronika Thomas,4,15,9,8,11,4,3,9,0,0,0,0,9,11,0
THET223,Matthew Wilson,3,4,5,1,2,0,1,1,2,0,0,0,0,0,0
THET223,Melissa Sturges,12,12,5,0,0,1,0,0,0,0,0,0,1,1,0
THET223,Michael Boynton,1,4,6,0,4,1,1,0,1,1,1,0,0,0,0
THET223,Po-Hsien Chu,1,11,5,1,1,1,1,1,0,0,0,0,1,1,0
THET223,Sara Thompson,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0
THET223,Tara Demmy,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1
THET223,Victoria Scrimer,0,5,5,1,2,0,1,0,0,0,1,0,1,0,0
THET228A,Fatima Quander,0,1,4,0,0,2,0,0,0,0,0,0,0,0,1
THET228C,Mark Rapach,0,5,0,0,3,0,0,1,0,0,0,0,1,0,0
THET228O,Lisa Burgess,4,9,3,2,3,0,0,2,0,0,0,0,0,0,0
THET228P,Matthew Wharton,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
THET250,Erin Steele,7,1,2,3,1,1,1,0,0,0,0,0,0,1,0
THET250,Jose Gregory,8,17,2,1,4,1,1,1,0,1,0,0,1,1,0
THET250,Michael Boynton,2,7,10,4,6,1,1,0,0,1,0,0,1,3,2
THET251,Amber Daniels,38,6,3,1,1,0,0,1,0,0,0,0,0,0,0
THET251,Caitlin Marshall,43,59,24,4,2,1,0,0,0,0,0,0,1,1,14
THET251,Lindsey Barr,46,7,2,3,1,0,0,0,0,0,0,0,1,0,0
THET274,Cary Gillett,14,26,13,5,4,6,0,0,1,0,0,0,3,2,0
THET274,Jenn Schwartz,5,11,11,1,0,1,0,0,0,0,0,0,0,1,0
THET274,Jennifer Schwartz,2,6,1,1,1,0,0,0,0,0,0,0,0,0,0
THET284,Susan Chiang,6,30,21,6,6,1,3,2,2,0,0,0,4,11,4
THET285,Adam Sheaffer,15,8,2,0,0,0,0,0,0,0,0,0,0,4,0
THET285,Allison Hedges,0,10,11,1,1,2,0,0,0,0,0,0,0,0,0
THET285,Anupama Yadav,1,4,2,0,3,0,0,0,0,0,0,0,1,0,0
THET285,Caroline Clay,2,55,1,1,2,0,0,0,0,0,0,0,0,5,0
THET285,Claudia Rosales,0,13,7,4,0,0,0,0,0,0,0,0,0,0,0
THET285,Daniel Dilliplane,7,11,8,13,3,2,2,1,2,0,0,0,0,1,0
THET285,David Demke,4,12,3,2,2,2,0,0,0,0,0,0,0,0,0
THET285,Drew Barker,49,107,48,6,6,5,0,2,0,2,1,1,0,5,0
THET285,Emily Warheit,0,11,27,5,12,1,0,0,1,0,0,0,0,1,0
THET285,Fatima Quander,35,5,7,1,1,0,0,0,0,0,0,0,0,4,0
THET285,Fraser Stevens,12,20,11,6,1,0,0,0,1,0,0,0,0,1,0
THET285,Jeffrey Kaplan,16,17,7,2,1,1,0,0,0,0,0,0,1,4,0
THET285,Jenna Gerdsen,0,17,2,1,3,0,0,1,0,0,0,0,1,1,0
THET285,Jennifer Ring,9,296,91,17,4,2,0,1,0,0,0,0,1,18,0
THET285,Jonelle Walker,0,15,7,3,1,0,0,0,0,0,0,0,0,0,0
THET285,Kelley Holley,5,15,9,6,2,0,0,0,2,0,0,0,2,0,7
THET285,Kioumars Mazandarani Haeri,11,10,2,0,0,0,0,0,0,0,0,0,0,0,2
THET285,Leslie Felbain,71,29,3,3,5,2,0,2,1,1,0,0,0,6,0
THET285,Leslie Gray,13,26,9,11,4,1,6,2,0,0,0,0,1,3,1
THET285,Lindsey Barr,2,2,12,2,0,0,0,0,1,0,0,0,0,0,1
THET285,Lisa Nathans,19,12,8,3,2,1,0,1,0,1,0,0,0,5,1
THET285,Mary Coy,7,37,28,9,4,2,1,2,0,0,0,0,0,0,0
THET285,Melissa Sturges,13,20,8,1,0,0,2,0,0,0,0,0,3,4,0
THET285,Mitchell Hebert,12,8,0,1,0,1,0,1,1,0,0,0,0,1,0
THET285,Nicholas Horan,1,14,5,1,4,0,0,0,0,0,0,0,0,0,0
THET285,Patrick Crowley,17,58,12,1,3,2,1,0,1,0,0,0,3,4,0
THET285,Robert Jansen,0,19,22,8,2,0,1,0,0,0,0,0,0,1,0
THET285,Robert Smith,0,37,29,15,6,3,3,0,0,1,0,0,1,0,3
THET285,Robert Thompson,8,31,20,5,2,0,0,0,0,0,0,0,0,2,0
THET285,Ronya Anderson,11,30,9,4,1,2,2,1,1,0,0,1,2,3,0
THET285,Sara Thompson,57,78,13,4,3,4,4,2,0,0,0,0,0,7,2
THET285,Tara Demmy,0,65,5,1,0,0,1,0,1,0,0,0,0,1,2
THET285,Victoria Scrimer,0,9,9,1,3,0,0,0,0,0,0,0,0,5,0
THET287,Kathleen Spanos,15,44,26,10,10,6,3,2,0,0,0,1,0,3,0
THET287,Laurie Frederik,1,14,16,9,5,3,4,3,1,1,0,0,0,5,0
THET287,Van Tran Nguyen,19,24,24,11,2,7,2,1,0,0,0,0,4,3,0
THET289I,James Ball,9,8,14,6,6,5,2,2,1,0,0,0,0,5,0
THET289I,Laurie Frederik Meer,0,39,19,11,7,8,5,1,0,1,0,1,0,4,2
THET290,Adam Sheaffer,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
THET290,Esther Lee,1,8,5,3,5,1,0,2,0,0,0,0,1,2,0
THET290,Jessica Krenek,16,27,5,2,5,2,1,3,1,1,1,0,3,2,0
THET291,Adam Sheaffer,30,15,2,2,6,4,0,1,1,0,0,0,0,2,0
THET291,Allan Davis,6,14,9,2,4,3,3,3,1,0,0,0,3,5,3
THET291,Jessica Krenek,29,34,9,5,12,1,0,3,0,0,1,0,3,4,0
THET291,Khalid Long,0,4,3,0,1,0,0,0,0,0,0,0,1,1,0
THET293,Gianina Lockley,3,8,1,2,3,0,0,0,0,0,0,0,1,1,0
THET293,Jacqueline Hammond,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
THET293,Jordan Ealey,12,7,9,4,5,0,3,1,0,0,0,0,2,3,0
THET293,Khalid Long,0,12,0,0,5,0,0,0,0,0,0,0,0,3,0
THET293,Kristopher Pourzal,10,3,4,1,0,0,0,1,1,0,0,0,0,1,0
THET293,Leslie Gray,1,4,2,3,3,4,1,2,1,0,0,0,0,0,0
THET293,Leticia Ridley,1,9,6,3,2,2,0,1,0,0,0,0,1,0,0
THET293,Matre Grant,10,5,1,0,1,1,0,1,0,0,0,0,1,0,0
THET293,Scot Reese,0,20,0,0,1,0,0,0,0,0,0,0,0,4,0
THET294,Fatima Quander,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0
THET294,Gianina Lockley,3,3,4,2,1,3,0,0,0,0,0,1,0,0,2
THET294,Jordan Ealey,9,3,5,3,1,1,0,0,0,0,2,0,0,2,9
THET294,Khalid Long,2,8,9,0,0,1,0,0,0,0,0,0,0,0,0
THET294,Kristopher Pourzal,2,9,3,0,1,1,0,0,1,0,0,0,0,3,0
THET294,Leticia Ridley,1,2,5,2,4,1,2,0,0,0,0,0,0,1,1
THET294,Scot Reese,0,15,0,0,3,0,0,1,0,0,0,0,0,0,0
THET299D,Teresa Bayer,0,4,3,1,0,0,0,0,0,0,0,0,0,0,1
THET310,Anupama Yadav,0,5,2,0,0,0,0,0,1,0,0,0,0,0,1
THET310,Ashley Smith,19,7,0,0,2,1,0,0,0,0,0,0,0,0,0
THET310,Caroline Clay,0,6,0,1,0,2,0,0,0,0,0,0,0,1,0
THET310,David Demke,8,6,2,5,2,2,0,1,0,0,0,0,1,0,0
THET310,Jennifer Ring,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0
THET310,Kenyatta Rogers,2,1,2,3,0,0,0,1,0,0,0,0,0,1,1
THET310,Leigh Smiley,12,14,21,4,5,6,1,1,0,0,0,0,0,3,2
THET310,Lisa Nathans,22,63,44,14,5,4,0,0,0,0,3,0,1,5,3
THET310,Mary Coy,3,9,6,1,1,0,0,1,0,0,1,1,0,2,0
THET324,Leslie Felbain,46,33,8,0,3,5,0,0,1,0,0,0,0,3,1
THET325,David Demke,7,1,2,0,0,2,0,0,0,0,0,0,0,0,0
THET325,Fatima Quander,15,4,1,0,0,0,0,0,0,0,0,0,0,1,0
THET325,Kenyatta Rogers,4,10,2,3,1,1,0,0,1,0,0,0,0,1,0
THET325,Leigh Smiley,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0
THET325,Mitchell Hebert,58,26,8,1,2,1,0,0,0,0,0,0,0,0,0
THET325,Robert Jansen,2,13,4,0,2,1,0,1,0,0,0,0,0,1,0
THET326,Jennifer Newsham,26,14,12,1,0,1,0,1,0,0,0,1,0,0,0
THET328A,Christopher Brusberg,3,4,7,4,2,1,1,4,0,0,0,0,0,0,0
THET328D,Jared Mezzocchi,0,6,5,5,2,1,0,0,0,0,0,0,0,0,0
THET328E,Patrick Crowley,0,11,3,1,0,0,0,0,0,0,0,0,0,0,0
THET328L,Fatima Quander,16,4,1,1,1,1,0,0,0,0,0,0,1,0,0
THET328M,Lisa Nathans,11,4,4,3,2,0,0,0,0,0,0,0,0,1,0
THET328N,Adriane Fang,1,9,1,2,3,0,0,0,0,0,0,0,0,0,0
THET328N,Leslie Felbain,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
THET328O,Mitchell Hebert,11,0,1,1,0,0,0,0,3,0,0,0,0,0,1
THET328T,Leslie Felbain,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
THET328V,Dylan Uremovich,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0
THET328V,Jennifer Newsham,20,10,7,1,1,1,0,2,2,0,0,0,0,1,0
THET328Y,Fraser Stevens,0,4,0,2,0,1,1,2,0,0,0,0,0,0,0
THET330,Kenyatta Rogers,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0
THET330,Scot Reese,1,54,2,0,11,0,0,2,0,0,0,0,0,4,0
THET340,Jennifer Newsham,34,18,16,11,7,8,2,2,0,0,0,0,1,6,0
THET351,Lisa Nathans,8,2,7,1,1,0,0,0,0,0,0,0,0,1,1
THET351,Monique Midgette,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THET351,Scot Reese,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
THET360,Leigh Smiley,16,17,1,2,0,0,0,0,0,0,0,0,0,0,1
THET362,Leslie Felbain,14,25,7,8,8,2,2,0,0,0,2,0,0,3,2
THET363,Carlo Villanueva,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THET363,Christen Mandracchia,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0
THET363,Fatima Quander,6,2,2,0,0,0,0,0,0,0,0,0,1,0,0
THET363,Mitchell Hebert,32,20,12,2,2,1,1,0,1,0,0,0,1,4,1
THET371,Mikhail Kachman,0,18,13,3,4,2,2,0,0,0,1,0,1,3,0
THET371,Misha Kachman,11,8,2,0,0,0,0,0,0,0,0,0,0,0,0
THET372,Timothy Jones,1,10,3,2,5,1,0,1,0,2,0,0,0,0,0
THET373,Helen Huang,6,13,12,2,1,0,1,1,1,0,0,0,1,1,0
THET377,Andrew Cissna,2,4,0,0,1,0,0,0,0,0,0,0,1,0,1
THET377,Brandi Martin,3,1,0,1,1,1,1,1,0,0,0,0,1,0,0
THET377,Brittany Shemuga,2,2,1,1,1,0,1,0,1,0,0,0,0,1,0
THET377,Christina Smith,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
THET377,Connor Dreibelbis,0,2,2,1,1,1,0,1,0,0,0,0,0,0,0
THET377,Dylan Uremovich,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
THET377,Heather Reynolds,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0
THET377,Lauren Gallup,6,4,0,0,0,0,0,0,0,0,0,0,1,0,1
THET377,Max Doolittle,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0
THET377,Michael Riggs,0,4,1,0,3,0,0,0,0,0,0,0,0,1,0
THET377,Michael Winston,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
THET377,Peter Leibold,0,5,2,0,0,1,0,0,0,0,1,0,0,1,0
THET377,Sarah Tundermann,0,1,2,3,0,1,0,0,2,0,0,0,0,0,0
THET380,Cheryl Williams,3,0,0,2,1,3,1,1,0,0,0,0,0,0,0
THET380,Eric Shimelonis,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1
THET380,Paul Jackson,2,30,7,0,1,0,0,0,0,0,0,0,0,0,0
THET380,Samuel Crawford,28,21,16,10,1,2,0,0,0,0,0,0,0,0,2
THET383,Alexa Duimstra,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0
THET383,Benjamin Weigel,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
THET383,Helen Huang,13,29,7,0,10,1,0,0,0,0,1,0,0,6,7
THET383,Mikhail Kachman,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0
THET383,Rebecca Janney,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THET384,Emily Hoem,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0
THET384,Tessa Lew,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0
THET385,Jared Mezzocchi,8,17,15,4,0,0,1,2,0,0,0,0,0,1,1
THET385,Paul Deziel,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0
THET388C,Emily Warheit,0,4,3,7,2,0,1,0,0,0,0,0,2,0,0
THET390,Allison Hedges,2,11,20,4,1,3,6,4,2,1,2,0,2,2,0
THET390,Caitlin Marshall,1,6,7,1,0,2,0,0,0,0,0,0,0,1,0
THET390,Faedra Carpenter,3,5,2,3,3,5,1,1,1,0,1,0,0,2,2
THET390,Franklin Hildy,6,10,6,4,2,7,0,2,1,4,1,0,1,5,0
THET390,Jordan Ealey,1,4,5,2,1,4,0,2,0,0,0,0,1,0,0
THET390,Lindsey Barr,3,7,2,1,6,3,1,1,0,0,0,0,0,0,0
THET391,Brittany Ginder,8,8,7,0,2,3,1,0,0,0,0,0,0,0,0
THET391,Caitlin Marshall,6,10,17,8,8,2,3,2,2,0,0,0,1,1,2
THET391,Faedra Carpenter,8,3,4,4,1,2,2,0,1,0,0,0,0,0,9
THET391,Franklin Hildy,9,18,5,0,5,1,1,0,0,0,1,0,0,2,0
THET391,Jordan Ealey,5,4,2,0,5,0,0,0,1,0,0,0,0,0,0
THET391,Kioumars Mazandarani Haeri,9,4,1,0,1,0,0,0,0,0,0,0,0,1,4
THET391,Lindsey Barr,13,2,2,1,0,1,1,0,0,0,0,0,0,0,2
THET399C,Aaron Tobiason,2,3,2,1,3,0,1,1,1,0,0,0,3,0,0
THET399D,Jared Mezzocchi,0,12,15,10,2,0,0,0,0,0,0,0,0,0,1
THET399G,Matthew Wilson,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0
THET399J,Leslie Felbain,1,16,1,1,0,1,0,0,1,0,0,0,0,0,0
THET399K,Erin Steele,2,9,1,2,4,0,0,0,0,0,0,0,0,0,0
THET399M,Izumi Ashizawa,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1
THET399N,Robert Jansen,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
THET399P,Jennifer Newsham,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0
THET399P,Walter Dallas,2,15,0,0,1,0,0,0,0,0,0,0,0,0,0
THET399Q,Sara Thompson,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0
THET399T,Jessica Krenek,2,3,2,0,0,0,0,0,0,0,0,0,1,0,1
THET399T,Robert Thompson,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
THET399T,Scot Reese,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
THET399Y,Joan DiSanto,0,12,2,1,1,0,0,0,0,0,0,0,0,0,0
THET408A,James Ball,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
THET408B,Tabitha Chester,0,0,0,1,4,0,2,0,1,0,1,0,2,0,0
THET408C,James Ball,0,4,3,2,5,3,2,2,2,0,0,1,1,0,1
THET408D,Faedra Carpenter,4,14,10,3,4,2,1,0,1,0,0,0,1,1,4
THET408D,Jeffrey Kaplan,2,2,1,1,0,1,0,1,0,0,0,0,1,0,1
THET408E,Gianina Lockley,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4
THET408F,James Harding,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0
THET408G,Faedra Carpenter,1,2,3,2,3,2,1,0,0,0,0,0,0,0,1
THET408G,Van Tran Nguyen,9,3,3,0,1,2,0,0,0,0,0,0,0,0,0
THET408I,Laurie Frederik,0,7,2,1,0,1,0,0,2,0,0,0,0,1,2
THET408K,James Harding,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
THET408L,Laurie Frederik,0,4,2,0,0,0,0,1,0,0,0,0,0,0,9
THET408M,Faedra Carpenter,0,1,2,2,3,2,0,2,1,0,0,0,0,1,2
THET408M,James Harding,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0
THET408N,James Harding,0,6,3,0,7,1,1,2,0,0,0,0,0,0,0
THET408N,Laurie Frederik Meer,0,9,7,6,4,2,1,0,0,0,0,1,0,0,0
THET408O,Melissa Blanco Borelli,3,1,2,0,0,0,0,0,0,0,0,0,0,0,8
THET408P,Leslie Gray,1,4,6,1,2,2,1,0,0,0,0,0,0,0,0
THET408R,James Ball,0,2,3,0,1,1,0,0,1,1,0,0,0,0,1
THET408R,Melissa Blanco Borelli,5,7,2,0,0,0,0,0,0,0,0,0,0,0,1
THET408T,James Harding,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
THET408T,Leslie Gray,2,0,0,0,0,0,0,1,0,0,0,0,3,3,4
THET408U,James Harding,2,12,3,4,9,2,1,0,0,0,0,0,0,1,0
THET408W,Laurie Frederik Meer,0,12,9,5,1,4,2,2,0,1,0,0,2,2,2
THET408X,Jonelle Walker,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
THET408X,Melissa Blanco Borelli,2,0,0,0,2,1,0,0,1,0,0,0,0,1,0
THET408Y,Jonelle Walker,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0
THET408Z,Leticia Ridley,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
THET411,Ashley Smith,1,3,6,1,1,3,0,1,1,0,0,0,0,0,0
THET411,Lisa Nathans,16,19,11,3,2,0,0,0,0,0,0,0,1,0,0
THET420,Leigh Smiley,3,4,1,3,1,0,0,0,0,0,0,0,0,0,0
THET420,Lisa Nathans,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0
THET420,Mary Coy,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0
THET424,Leslie Felbain,7,7,2,2,0,0,0,0,1,0,0,0,0,0,0
THET425,Kenyatta Rogers,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0
THET425,Mitchell Hebert,20,26,14,2,0,0,0,0,0,0,0,0,1,0,0
THET425,Scot Reese,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
THET428A,Samuel Crawford,7,2,5,0,0,2,0,0,0,0,0,0,0,0,0
THET428C,Kenyatta Rogers,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0
THET428D,Jared Mezzocchi,0,13,6,0,0,1,0,0,0,0,0,0,0,0,1
THET428F,Brian Jones,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0
THET428L,Lauren Gallup,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
THET428L,Mitchell Cronin,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
