course,semester,average_gpa,count
BMGT380,Fall 2021,2.777,498
BMGT380,Spring 2022,2.702,425
BMGT380,Fall 2022,2.935,511
BMGT380,Spring 2023,2.813,397
BMGT380,Fall 2023,2.951,406
BMGT380,Spring 2024,2.91,375
BMGT380F,Fall 2013,3.54,20
BMGT380F,Fall 2014,3.631,13
BMGT380H,Spring 2012,3.686,21
BMGT380H,Spring 2013,3.7,14
BMGT380H,Spring 2014,3.516,19
BMGT380H,Spring 2015,3.509,32
BMGT380H,Spring 2016,2.991,35
BMGT380H,Spring 2017,3.491,23
BMGT380H,Spring 2018,3.256,16
BMGT380H,Spring 2019,3.433,12
BMGT380N,Fall 2018,1.66,5
BMGT381,Spring 2012,3.17,23
BMGT381,Fall 2012,3.45,20
BMGT381,Spring 2013,3.487,30
BMGT381,Fall 2013,2.936,25
BMGT381,Spring 2014,3.527,22
BMGT381,Fall 2014,3.005,22
BMGT381,Spring 2015,3.192,37
BMGT381,Fall 2015,3.293,15
BMGT381,Spring 2017,3.36,20
BMGT381,Spring 2018,3.162,24
BMGT381,Spring 2019,2.446,13
BMGT382,Fall 2017,3.435,31
BMGT382,Spring 2018,3.663,19
BMGT382,Fall 2018,3.527,66
BMGT382,Spring 2019,3.711,18
BMGT382,Fall 2019,3.474,65
BMGT382,Spring 2020,3.1,14
BMGT382,Fall 2020,3.549,65
BMGT382,Spring 2021,3.62,20
BMGT382,Fall 2021,3.536,72
BMGT382,Spring 2022,3.843,21
BMGT382,Fall 2022,3.103,65
BMGT382,Fall 2023,3.404,55
BMGT383,Fall 2023,4.0,20
BMGT385,Spring 2012,2.771,58
BMGT385,Fall 2012,2.761,67
BMGT385,Spring 2013,2.853,53
BMGT385,Fall 2013,2.497,60
BMGT385,Spring 2014,2.958,50
BMGT385,Fall 2014,2.515,48
BMGT385,Spring 2015,2.931,32
BMGT385,Fall 2015,3.236,36
BMGT385,Spring 2016,2.802,40
BMGT385,Fall 2016,3.124,34
BMGT385,Spring 2017,3.089,44
BMGT385,Fall 2017,2.862,45
BMGT385,Spring 2018,2.998,49
BMGT385,Fall 2018,2.691,75
BMGT385,Spring 2019,3.076,72
BMGT385,Fall 2019,2.895,84
BMGT385,Spring 2020,0.796,81
BMGT385,Fall 2020,3.161,97
BMGT385,Spring 2021,1.608,86
BMGT385,Fall 2021,2.489,91
BMGT385,Spring 2022,2.539,87
BMGT385,Fall 2022,3.164,84
BMGT385,Spring 2023,2.649,76
BMGT385,Fall 2023,2.872,93
BMGT385,Spring 2024,2.59,88
BMGT390H,Spring 2012,3.982,17
BMGT390H,Fall 2012,3.94,40
BMGT390H,Spring 2013,3.758,19
BMGT390H,Fall 2013,3.884,43
BMGT390H,Spring 2014,3.991,64
BMGT390H,Fall 2014,3.819,42
BMGT390H,Spring 2015,3.73,44
BMGT390H,Fall 2015,3.798,42
BMGT390H,Spring 2016,3.607,43
BMGT390H,Fall 2016,3.737,38
BMGT390H,Spring 2017,3.683,48
BMGT390H,Fall 2017,3.751,43
BMGT390H,Spring 2018,4.0,45
BMGT390H,Fall 2018,4.0,42
BMGT390H,Spring 2019,4.0,46
BMGT390H,Fall 2019,3.993,44
BMGT390H,Fall 2020,3.965,48
BMGT390H,Spring 2021,3.9,40
BMGT390H,Fall 2021,3.937,51
BMGT390H,Spring 2022,3.903,30
BMGT390H,Fall 2022,3.882,51
BMGT390H,Spring 2023,3.947,34
BMGT390H,Fall 2023,3.972,54
BMGT390H,Spring 2024,3.966,35
BMGT391,Spring 2013,3.866,85
BMGT392,Spring 2012,3.35,115
BMGT392,Fall 2012,3.067,78
BMGT392,Spring 2013,3.272,125
BMGT392,Fall 2013,3.112,75
BMGT392,Spring 2014,3.202,109
BMGT392,Fall 2014,3.109,69
BMGT392,Spring 2015,3.492,126
BMGT392,Fall 2015,3.188,67
BMGT392,Spring 2016,3.03,98
BMGT392,Fall 2016,3.489,46
BMGT392,Spring 2017,3.265,66
BMGT392,Fall 2017,3.313,54
BMGT392,Spring 2018,3.554,63
BMGT392,Fall 2018,3.338,45
BMGT392,Spring 2019,3.24,48
BMGT392,Fall 2019,3.35,58
BMGT392,Spring 2020,1.733,52
BMGT392,Fall 2020,3.486,43
BMGT392,Spring 2021,2.933,58
BMGT392,Fall 2021,3.458,74
BMGT392,Spring 2022,3.696,75
BMGT392,Fall 2022,3.374,66
BMGT392,Spring 2023,3.392,60
BMGT392,Fall 2023,3.475,48
BMGT392,Spring 2024,3.659,51
BMGT395,Fall 2015,3.415,133
BMGT395,Spring 2016,3.654,108
BMGT395,Fall 2016,3.917,71
BMGT395,Spring 2017,3.5,81
BMGT395,Fall 2022,3.633,117
BMGT395,Spring 2023,3.551,146
BMGT395,Fall 2023,3.813,181
BMGT395,Spring 2024,3.795,180
BMGT397,Spring 2015,4.0,9
BMGT397,Fall 2015,4.0,9
BMGT397,Spring 2016,4.0,9
BMGT397,Fall 2016,4.0,9
BMGT397,Spring 2017,4.0,9
BMGT397,Fall 2017,4.0,9
BMGT397,Spring 2018,4.0,9
BMGT397,Fall 2018,4.0,9
BMGT397,Spring 2019,4.0,9
BMGT397,Fall 2019,4.0,9
BMGT397,Spring 2020,4.0,9
BMGT397,Fall 2020,4.0,9
BMGT397,Spring 2021,4.0,9
BMGT397,Fall 2021,4.0,9
BMGT397,Spring 2022,4.0,9
BMGT397,Fall 2022,4.0,9
BMGT397,Spring 2023,4.0,9
BMGT397,Fall 2023,4.0,9
BMGT397,Spring 2024,4.0,9
BMGT398,Spring 2012,3.962,8
BMGT398,Fall 2012,4.0,6
BMGT398,Spring 2013,4.0,5
BMGT398,Fall 2013,3.94,5
BMGT398,Spring 2014,4.0,11
BMGT398,Fall 2014,4.0,6
BMGT398,Spring 2015,4.0,16
BMGT398,Fall 2015,4.0,6
BMGT398,Spring 2016,4.0,17
BMGT398,Fall 2016,3.841,22
BMGT398,Spring 2017,4.0,22
BMGT398,Fall 2017,4.0,5
BMGT398,Spring 2018,4.0,36
BMGT398,Fall 2018,4.0,5
BMGT398,Spring 2019,3.991,35
BMGT398,Fall 2019,4.0,5
BMGT398,Spring 2020,3.16,25
BMGT398,Fall 2020,3.883,6
BMGT398,Spring 2021,3.571,28
BMGT398,Fall 2021,3.667,6
BMGT398,Spring 2022,3.933,15
BMGT398,Spring 2023,3.886,21
BMGT398,Fall 2023,3.857,7
BMGT398A,Spring 2012,3.861,31
BMGT398A,Fall 2012,3.739,33
BMGT398A,Spring 2013,3.939,54
BMGT398A,Fall 2013,4.0,46
BMGT398A,Spring 2014,3.786,74
BMGT398A,Fall 2014,3.668,50
BMGT398A,Spring 2015,3.86,60
BMGT398A,Fall 2015,3.857,37
BMGT398A,Spring 2016,3.907,67
BMGT398A,Fall 2016,3.747,38
BMGT398A,Spring 2017,3.746,78
BMGT398A,Fall 2017,3.835,54
BMGT398A,Spring 2018,3.807,73
BMGT398A,Fall 2018,3.859,39
BMGT398A,Spring 2019,3.717,71
BMGT398A,Fall 2019,3.943,35
BMGT398A,Spring 2020,3.662,73
BMGT398A,Fall 2020,3.81,21
BMGT398A,Spring 2021,3.927,67
BMGT398A,Fall 2021,3.992,37
BMGT398A,Spring 2022,3.857,70
BMGT398A,Fall 2022,3.702,41
BMGT398A,Spring 2023,3.92,71
BMGT398A,Fall 2023,3.783,24
BMGT398A,Spring 2024,3.91,84
BMGT398C,Fall 2012,4.0,12
BMGT398C,Fall 2013,3.667,12
BMGT398C,Fall 2014,4.0,15
BMGT398C,Fall 2015,4.0,15
BMGT398C,Fall 2016,4.0,13
BMGT398C,Fall 2017,4.0,12
BMGT398C,Fall 2018,4.0,12
BMGT398C,Fall 2019,4.0,12
BMGT398C,Fall 2020,4.0,13
BMGT398C,Fall 2021,4.0,8
BMGT398C,Fall 2022,4.0,6
BMGT398C,Fall 2023,4.0,7
BMGT398D,Fall 2013,4.0,11
BMGT398D,Spring 2014,4.0,9
BMGT398D,Fall 2014,4.0,9
BMGT398E,Spring 2015,3.507,27
BMGT398E,Spring 2016,3.252,21
BMGT398E,Spring 2017,3.406,17
BMGT398E,Spring 2018,3.375,16
BMGT398I,Fall 2023,3.81,21
BMGT398J,Spring 2017,3.436,25
BMGT398J,Spring 2018,3.557,21
BMGT398J,Spring 2019,3.436,11
BMGT398J,Spring 2024,3.644,16
BMGT398L,Spring 2016,4.0,5
BMGT398L,Spring 2017,3.957,7
BMGT398L,Fall 2017,4.0,5
BMGT398L,Spring 2018,3.967,9
BMGT398L,Fall 2018,3.914,7
BMGT398L,Spring 2019,3.9,6
BMGT398L,Fall 2019,4.0,6
BMGT398M,Fall 2012,3.977,13
BMGT398Q,Spring 2012,3.6,26
BMGT398Q,Spring 2013,3.794,16
BMGT398Q,Spring 2014,2.954,13
BMGT398T,Fall 2012,3.933,15
BMGT398T,Spring 2013,3.936,11
BMGT398T,Fall 2013,3.979,14
BMGT398T,Spring 2014,4.0,7
BMGT398T,Fall 2014,3.695,21
BMGT398T,Spring 2015,4.0,12
BMGT398T,Fall 2015,3.984,19
BMGT398T,Fall 2016,3.814,21
BMGT398T,Fall 2017,3.841,29
BMGT398T,Fall 2018,3.758,33
BMGT398T,Fall 2019,3.8,20
BMGT398W,Fall 2013,4.0,18
BMGT398W,Fall 2014,3.8,20
BMGT398W,Fall 2015,3.778,18
BMGT398W,Fall 2016,4.0,21
BMGT398W,Fall 2017,4.0,25
BMGT398W,Spring 2018,4.0,20
BMGT398W,Spring 2019,4.0,23
BMGT398W,Spring 2020,3.429,21
BMGT398W,Spring 2021,4.0,21
BMGT398W,Spring 2022,4.0,18
BMGT398W,Spring 2023,4.0,24
BMGT398W,Spring 2024,4.0,24
BMGT402,Spring 2012,3.133,24
BMGT402,Fall 2012,3.669,88
BMGT402,Spring 2013,3.551,35
BMGT402,Fall 2013,3.381,74
BMGT402,Spring 2014,3.786,35
BMGT402,Fall 2014,3.482,105
BMGT402,Spring 2015,3.674,70
BMGT402,Fall 2015,3.488,101
BMGT402,Spring 2016,3.643,68
BMGT402,Fall 2016,3.723,93
BMGT402,Spring 2017,3.497,70
BMGT402,Fall 2017,3.355,119
BMGT402,Spring 2018,3.549,74
BMGT402,Fall 2018,3.556,150
BMGT402,Spring 2019,3.609,76
BMGT402,Fall 2019,3.542,172
BMGT402,Spring 2020,2.762,76
BMGT402,Fall 2020,3.24,171
BMGT402,Spring 2021,3.242,74
BMGT402,Fall 2021,3.313,131
BMGT402,Spring 2022,3.442,79
BMGT402,Fall 2022,3.356,126
BMGT402,Spring 2023,3.579,89
BMGT402,Fall 2023,3.327,135
BMGT402,Spring 2024,3.449,85
BMGT402F,Spring 2012,3.66,20
BMGT402F,Spring 2013,3.313,23
BMGT402F,Spring 2014,3.639,18
BMGT402F,Spring 2015,3.683,12
BMGT402F,Spring 2016,3.542,24
BMGT402F,Spring 2017,3.404,23
BMGT402F,Spring 2018,3.517,18
BMGT402F,Spring 2019,3.7,27
BMGT402F,Spring 2020,2.355,20
BMGT402F,Spring 2021,3.33,23
BMGT402F,Spring 2022,3.683,18
BMGT402F,Spring 2023,3.753,15
BMGT402F,Spring 2024,3.717,12
BMGT403,Spring 2012,3.474,62
BMGT403,Fall 2012,3.509,93
BMGT403,Spring 2013,3.609,67
BMGT403,Fall 2013,3.603,86
BMGT403,Spring 2014,3.453,49
BMGT403,Fall 2014,3.587,104
BMGT403,Spring 2015,3.484,58
BMGT403,Fall 2015,3.714,111
BMGT403,Spring 2016,3.195,65
BMGT403,Fall 2016,3.265,95
BMGT403,Spring 2017,3.26,67
BMGT403,Fall 2017,3.371,129
BMGT403,Spring 2018,3.434,71
BMGT403,Fall 2018,3.507,137
BMGT403,Spring 2019,3.57,76
BMGT403,Fall 2019,3.374,179
BMGT403,Spring 2020,3.01,72
BMGT403,Fall 2020,3.709,157
BMGT403,Spring 2021,3.615,71
BMGT403,Fall 2021,3.543,114
BMGT403,Spring 2022,3.184,77
BMGT403,Fall 2022,3.418,136
BMGT403,Spring 2023,3.232,68
BMGT403,Fall 2023,3.375,160
BMGT403,Spring 2024,3.12,69
BMGT404,Spring 2014,3.312,26
BMGT404,Spring 2015,3.181,27
BMGT404,Spring 2016,3.462,29
BMGT404,Spring 2017,3.546,50
BMGT404,Spring 2018,3.348,61
BMGT404,Spring 2019,3.326,94
BMGT404,Spring 2020,2.334,116
BMGT404,Spring 2021,2.023,84
BMGT404,Spring 2022,3.297,60
BMGT404,Spring 2023,2.953,60
BMGT404,Spring 2024,3.01,42
BMGT405,Spring 2012,3.362,13
BMGT405,Spring 2013,3.435,17
BMGT405,Spring 2014,3.276,17
BMGT406,Fall 2012,3.682,17
BMGT406,Fall 2013,3.294,16
BMGT406,Fall 2014,3.4,17
BMGT406,Fall 2015,3.659,17
BMGT406,Fall 2016,3.557,14
BMGT406,Fall 2017,3.8,17
BMGT406,Fall 2018,3.594,18
BMGT406,Fall 2019,3.673,15
BMGT406,Fall 2020,3.562,16
BMGT406,Fall 2021,3.808,13
BMGT406,Fall 2022,3.53,10
BMGT406,Fall 2023,3.725,8
BMGT407,Spring 2012,3.783,83
BMGT407,Fall 2012,3.983,36
BMGT407,Spring 2013,3.766,93
BMGT407,Fall 2013,3.672,40
BMGT407,Spring 2014,3.876,90
BMGT407,Fall 2014,3.98,30
BMGT407,Spring 2015,3.875,99
BMGT407,Fall 2015,3.704,46
BMGT407,Spring 2016,3.911,109
BMGT407,Fall 2016,3.949,39
BMGT407,Spring 2017,3.861,98
BMGT407,Fall 2017,3.988,52
BMGT407,Spring 2018,3.934,122
BMGT407,Fall 2018,3.926,66
BMGT407,Spring 2019,3.847,144
BMGT407,Fall 2019,3.911,56
BMGT407,Spring 2020,2.755,194
BMGT407,Fall 2020,3.803,65
BMGT407,Spring 2021,3.348,165
BMGT407,Fall 2021,3.85,52
BMGT407,Spring 2022,3.839,127
BMGT407,Fall 2022,3.547,60
BMGT407,Spring 2023,3.678,136
BMGT407,Fall 2023,3.888,57
BMGT407,Spring 2024,3.703,159
BMGT408C,Spring 2013,3.525,20
BMGT408C,Spring 2018,4.0,9
BMGT408C,Spring 2019,3.429,7
BMGT408C,Fall 2020,4.0,24
BMGT408C,Fall 2021,3.736,25
BMGT408C,Fall 2023,4.0,24
BMGT408D,Spring 2015,3.463,19
BMGT408D,Spring 2016,3.758,12
BMGT408D,Spring 2017,3.835,17
BMGT408D,Spring 2018,4.0,15
BMGT408E,Fall 2017,3.888,17
BMGT408E,Fall 2018,3.648,27
BMGT408E,Fall 2019,3.696,26
BMGT408E,Fall 2020,3.873,15
BMGT408E,Fall 2021,3.697,31
BMGT408E,Fall 2022,3.191,34
BMGT408E,Fall 2023,3.703,29
BMGT408V,Spring 2019,3.595,20
BMGT408V,Spring 2020,2.564,47
BMGT408V,Spring 2021,2.807,71
BMGT408V,Spring 2022,3.424,66
BMGT408V,Spring 2023,3.536,39
BMGT408V,Spring 2024,3.521,70
BMGT410,Spring 2012,2.37,40
BMGT410,Spring 2013,2.676,41
BMGT410,Spring 2014,3.466,35
BMGT410,Spring 2015,2.974,39
BMGT410,Spring 2016,2.347,64
BMGT410,Spring 2017,2.387,30
BMGT410,Spring 2018,3.028,18
BMGT410,Spring 2019,2.622,36
BMGT410,Spring 2020,2.509,35
BMGT410,Spring 2021,2.666,35
BMGT410,Spring 2022,3.796,23
BMGT410,Spring 2023,3.827,33
BMGT411,Spring 2012,3.51,200
BMGT411,Fall 2012,3.341,106
BMGT411,Spring 2013,3.554,205
BMGT411,Fall 2013,3.482,119
BMGT411,Spring 2014,3.612,187
BMGT411,Fall 2014,3.552,138
BMGT411,Spring 2015,3.53,235
BMGT411,Fall 2015,3.456,109
BMGT411,Spring 2016,3.335,209
BMGT411,Fall 2016,3.348,111
BMGT411,Spring 2017,3.503,157
BMGT411,Fall 2017,3.676,88
BMGT411,Spring 2018,3.494,172
BMGT411,Fall 2018,3.753,96
BMGT411,Spring 2019,3.633,129
BMGT411,Fall 2019,3.573,78
BMGT411,Spring 2020,3.406,126
BMGT411,Fall 2020,2.987,45
BMGT411,Spring 2021,2.664,95
BMGT411,Fall 2021,3.132,60
BMGT411,Spring 2022,3.093,104
BMGT411,Fall 2022,3.17,50
BMGT411,Spring 2023,3.513,99
BMGT411,Fall 2023,3.5,39
BMGT411,Spring 2024,3.592,80
BMGT417,Spring 2012,3.245,121
BMGT417,Fall 2012,3.353,64
BMGT417,Spring 2013,3.393,119
BMGT417,Fall 2013,3.441,58
BMGT417,Spring 2014,3.348,95
BMGT417,Fall 2014,3.398,65
BMGT417,Spring 2015,3.266,131
BMGT417,Fall 2015,3.264,39
BMGT417,Spring 2016,3.232,72
BMGT417,Fall 2016,3.102,45
BMGT417,Spring 2017,2.931,87
BMGT417,Fall 2017,3.074,23
BMGT417,Spring 2018,2.895,99
BMGT417,Fall 2018,3.012,41
BMGT417,Spring 2019,3.299,69
BMGT417,Fall 2019,3.411,27
BMGT417,Spring 2020,3.208,72
BMGT417,Spring 2021,3.482,73
BMGT417,Fall 2021,3.494,34
BMGT417,Spring 2022,3.669,70
BMGT417,Fall 2022,3.392,38
BMGT417,Spring 2023,3.28,49
BMGT417,Fall 2023,3.5,26
BMGT417,Spring 2024,3.716,43
BMGT422,Spring 2012,3.334,181
BMGT422,Fall 2012,3.463,113
BMGT422,Spring 2013,3.214,195
BMGT422,Fall 2013,3.147,173
BMGT422,Spring 2014,3.463,126
BMGT422,Fall 2014,3.133,203
BMGT422,Spring 2015,3.073,124
BMGT422,Fall 2015,2.831,187
BMGT422,Spring 2016,3.221,115
BMGT422,Fall 2016,3.125,182
BMGT422,Spring 2017,3.081,86
BMGT422,Fall 2017,3.052,165
BMGT422,Spring 2018,3.083,109
BMGT422,Fall 2018,3.025,150
BMGT422,Spring 2019,3.203,86
BMGT422,Fall 2019,2.866,142
BMGT422,Spring 2020,0.655,82
BMGT422,Fall 2020,3.162,123
BMGT422,Spring 2021,2.224,68
BMGT422,Fall 2021,3.21,115
BMGT422,Spring 2022,3.775,72
BMGT422,Fall 2022,3.253,104
BMGT422,Spring 2023,3.632,66
BMGT422,Fall 2023,3.323,77
BMGT422,Spring 2024,3.785,74
BMGT423,Spring 2012,3.502,128
BMGT423,Spring 2013,3.574,121
BMGT423,Spring 2014,3.702,132
BMGT423,Spring 2015,3.721,135
BMGT423,Spring 2016,3.635,136
BMGT423,Spring 2017,3.554,127
BMGT423,Spring 2018,3.565,116
BMGT423,Spring 2019,3.594,80
BMGT423,Spring 2024,3.886,35
BMGT424,Spring 2012,3.104,27
BMGT424,Fall 2012,3.174,27
BMGT424,Spring 2013,3.154,26
BMGT424,Fall 2013,3.521,29
BMGT424,Spring 2014,3.376,29
BMGT424,Fall 2014,3.076,25
BMGT424,Spring 2015,3.504,28
BMGT424,Fall 2015,3.419,36
BMGT424,Spring 2016,3.294,33
BMGT424,Fall 2016,3.381,31
BMGT424,Spring 2017,3.473,30
BMGT424,Spring 2018,3.475,20
BMGT424,Spring 2019,3.625,20
BMGT424,Spring 2020,2.703,31
BMGT424,Fall 2020,3.612,33
BMGT424,Spring 2021,3.0,37
BMGT424,Spring 2022,3.573,26
BMGT424,Spring 2023,3.841,22
BMGT424,Spring 2024,2.857,7
BMGT428C,Fall 2012,3.479,28
BMGT428C,Fall 2013,3.577,26
BMGT428C,Fall 2014,3.853,30
BMGT428C,Fall 2015,3.4,18
BMGT428J,Spring 2020,1.825,32
BMGT428J,Fall 2020,3.859,17
BMGT428J,Fall 2021,3.774,19
BMGT428J,Fall 2022,3.714,28
BMGT428J,Fall 2023,3.642,12
BMGT430,Spring 2012,2.833,21
BMGT430,Fall 2012,2.623,22
BMGT430,Spring 2013,3.129,14
BMGT430,Fall 2013,3.089,45
BMGT430,Spring 2014,3.5,33
BMGT430,Fall 2014,3.177,43
BMGT430,Spring 2015,2.806,34
BMGT430,Fall 2015,3.342,43
BMGT430,Spring 2016,2.974,35
BMGT430,Fall 2016,3.137,46
BMGT430,Spring 2017,3.11,40
BMGT430,Fall 2017,3.118,51
BMGT430,Spring 2018,3.093,81
BMGT430,Fall 2018,3.006,145
BMGT430,Spring 2019,2.968,96
BMGT430,Fall 2019,2.961,148
BMGT430,Spring 2020,1.386,99
BMGT430,Fall 2020,2.934,160
BMGT430,Spring 2021,1.567,98
BMGT430,Fall 2021,2.414,159
BMGT430,Spring 2022,2.553,94
BMGT430,Fall 2022,2.753,132
BMGT430,Spring 2023,2.772,82
BMGT430,Fall 2023,2.771,134
BMGT430,Spring 2024,2.738,87
BMGT430F,Fall 2014,2.981,21
BMGT431,Spring 2014,3.671,21
BMGT431,Spring 2015,3.334,35
BMGT431,Spring 2016,3.833,39
BMGT431,Fall 2016,3.791,11
BMGT431,Spring 2017,3.611,47
BMGT431,Fall 2017,3.18,15
BMGT431,Spring 2018,3.248,44
BMGT431,Fall 2018,3.573,41
BMGT431,Spring 2019,3.366,110
BMGT431,Fall 2019,3.186,73
BMGT431,Spring 2020,1.538,115
BMGT431,Fall 2020,2.928,83
BMGT431,Spring 2021,1.818,129
BMGT431,Fall 2021,2.79,70
BMGT431,Spring 2022,3.088,119
BMGT431,Fall 2022,3.111,54
BMGT431,Spring 2023,3.277,100
BMGT431,Fall 2023,2.947,58
BMGT431,Spring 2024,3.39,106
BMGT431F,Spring 2015,3.7,20
BMGT434,Spring 2012,3.487,38
BMGT434,Fall 2012,3.032,37
BMGT434,Spring 2013,3.334,38
BMGT434,Fall 2013,3.239,31
BMGT434,Spring 2014,3.463,35
BMGT434,Fall 2014,3.159,32
BMGT434,Spring 2015,3.3,32
BMGT434,Fall 2015,3.58,40
BMGT434,Spring 2016,3.557,28
BMGT434,Fall 2016,3.03,40
BMGT434,Spring 2017,3.097,32
BMGT434,Fall 2017,3.267,24
BMGT434,Spring 2018,3.25,16
BMGT434,Fall 2018,3.048,29
BMGT434,Spring 2019,3.416,31
BMGT434,Fall 2019,3.573,44
BMGT434,Spring 2020,1.838,66
BMGT434,Fall 2020,3.525,40
BMGT434,Spring 2021,2.914,94
BMGT434,Fall 2021,3.054,41
BMGT434,Spring 2022,3.377,64
BMGT434,Fall 2022,3.055,20
BMGT434,Spring 2023,3.321,48
BMGT434,Fall 2023,3.115,20
BMGT434,Spring 2024,3.643,44
BMGT435,Fall 2012,3.036,28
BMGT435,Fall 2013,3.082,40
BMGT435,Fall 2014,3.265,34
BMGT435,Spring 2015,2.921,19
BMGT435,Fall 2015,3.591,33
BMGT435,Spring 2016,3.333,27
BMGT435,Fall 2016,2.997,32
BMGT435,Spring 2017,2.824,25
BMGT435,Fall 2017,3.303,39
BMGT435,Spring 2018,2.592,36
BMGT435,Fall 2018,3.073,40
BMGT435,Spring 2019,3.327,40
BMGT435,Fall 2019,3.268,38
BMGT435,Spring 2020,1.306,35
BMGT435,Fall 2020,3.226,34
BMGT435,Spring 2021,0.909,33
BMGT435,Fall 2021,3.267,30
BMGT435,Spring 2022,2.79,30
BMGT435,Fall 2022,3.224,38
BMGT435,Spring 2023,3.532,22
BMGT435,Fall 2023,3.506,18
BMGT435,Spring 2024,3.54,35
BMGT438A,Fall 2015,3.765,17
BMGT438A,Spring 2016,3.75,16
BMGT438A,Fall 2016,4.0,13
BMGT438A,Fall 2017,3.75,10
BMGT438A,Fall 2018,3.579,39
BMGT438A,Spring 2019,3.875,8
BMGT438A,Fall 2019,3.148,27
BMGT438A,Spring 2020,3.9,52
BMGT438A,Fall 2020,3.972,47
BMGT438A,Spring 2021,3.802,41
BMGT438A,Fall 2021,3.993,46
BMGT438A,Spring 2022,4.0,43
BMGT438A,Fall 2022,3.857,46
BMGT438A,Spring 2023,4.0,43
BMGT438A,Fall 2023,3.858,43
BMGT438A,Spring 2024,3.951,45
BMGT438D,Spring 2013,4.0,9
BMGT438D,Fall 2013,3.957,7
BMGT438D,Spring 2014,4.0,5
BMGT438G,Spring 2015,4.0,15
BMGT438G,Spring 2016,4.0,15
BMGT438G,Spring 2017,4.0,15
BMGT438G,Spring 2018,4.0,15
BMGT438G,Spring 2019,4.0,11
BMGT438G,Spring 2020,3.98,15
BMGT438N,Spring 2022,3.883,18
BMGT438N,Spring 2023,3.842,19
BMGT438N,Spring 2024,3.838,21
BMGT438T,Spring 2022,3.596,23
